0,0.01
8017,25.149,0.49
8018,25.149,1.2
8019,25.149
8020,25.149
8021,27.969,2.067821806239281
8022,27.969,0.59
8023,25.90347,49.99
8024,25.90347,2.99
8025,27.969,4.25
8026,27.969
8027,25.90347,1.8
8028,27.969,0.35
8029,27.969,0.89
8030,29.219,55.0
8031,25.149,17.25
8032,27.969,7.259
8033,25.149,43.0
8034,27.969,0.3777
8035,25.149,3.75
8036,25.149,1.0
8037,27.969,1.0
8038,499.9999,0.45
8039,27.969,0.29
8040,27.969,0.28
8041,25.149,5.1
8042,27.969,25.0
8043,25.149,3.5
8044,29.219,20.0
8045,25.149,0.5
8046,27.969,0.285
8047,25.149,0.3
8048,27.969,1.7
8049,27.969,30.5
8050,25.149
8051,29.719
8052,25.41
8053,25.149,0.45
8054,27.969,22.0
8055,20.1192,41.8
8056,25.41,54.0
8057,20.1192
8058,25.149,10.25
8059,25.149,0.57
8060,27.969,0.46
8061,20.1192,0.48
8062,25.149,11.88
8063,20.1192,39.888
8064,27.969,0.48
8065,25.41,0.58
8066,25.149,4.6
8067,25.41,0.64
8068,25.41,0.38
8069,22.51,2.8
8070,27.969,2.14
8071,25.41,6.66
8072,25.41,0.46
8073,25.41,0.48
8074,27.969,16.15
8075,25.149,0.58
8076,25.90347,21.0
8077,25.149,0.46
8078,25.41,0.42618372657876474
8079,25.41,2.5
8080,25.90347,3.87
8081,25.149,6.2
8082,25.149
8083,25.149
8084,25.149,0.5
8085,25.149,55.0
8086,25.41,22.5
8087,25.149
8088,25.41,0.29
8089,25.149,17.2
8090,25.149,0.55
8091,25.90347,48.5
8092,25.149,2.45
8093,27.969,0.3
8094,25.41,48.0
8095,25.149,41.91
8096,22.6351,0.27
8097,25.90347
8098,25.41,1.11
8099,25.41,60.0
8100,27.969,3.1999
8101,22.6341,7.5
8102,25.41,0.59
8103,25.41,4.15
8104,25.149,0.4
8105,25.149
8106,25.149
8107,29.219,0.54
8108,25.41,0.8
8109,27.969,0.45
8110,25.149,38.88
8111,25.149,0.35
8112,27.969,0.25
8113,25.149,7.6
8114,25.149,52.0
8115,27.969,2.0
8116,25.41,25.0
8117,29.219,69.0
8118,25.149,0.35
8119,27.969,0.2
8120,25.90347,8.9
8121,25.149,3.99
8122,25.149,0.64
8123,27.969,14.0
8124,25.149,0.25
8125,25.15,1.0102247659101729
8126,25.149,0.85
8127,25.90347,0.35
8128,36.88,48.0
8129,25.41,0.75
8130,27.969,5.6
8131,25.149,6.0
8132,25.149,1.5
8133,25.90347,1.22
8134,25.149
8135,25.90347,550.0
8136,25.149,5.99
8137,25.149,66.5
8138,25.149,41.0
8139,25.149,0.7149
8140,25.149,57.0
8141,29.219
8142,25.149
8143,27.969,29.9
8144,25.149
8145,25.149
8146,25.149
8147,20.1192,49.9
8148,25.149,36.85
8149,25.41
8150,25.90347
8151,29.719
8152,27.969
8153,25.149,0.45
8154,25.149,0.99
8155,27.969,1.55
8156,25.41
8157,25.149,30.0
8158,25.90347
8159,25.149
8160,25.149
8161,25.149
8162,29.719
8163,27.969,0.39
8164,22.6341,13.5
8165,25.149,5.2
8166,25.41
8167,27.969
8168,25.149,0.5
8169,27.969,6.3
8170,25.41,5.35
8171,25.149,0.48
8172,25.41
8173,25.149
8174,25.149
8175,25.149
8176,25.41,7.5557
8177,25.149,0.45
8178,25.149,1.2
8179,27.969,0.0
8180,25.149,18.8
8181,25.149
8182,25.149
8183,25.90347,14.0
8184,27.969,0.2998
8185,25.149,85.0
8186,25.149
8187,25.41
8188,28.719
8189,40.069
8190,27.969
8191,29.219
8192,30.619
8193,28.719
8194,30.269
8195,27.969
8196,30.619
8197,27.969
8198,28.419,46.9
8199,27.969
8200,27.969
8201,28.719
8202,27.969
8203,29.219
8204,28.719
8205,25.149
8206,29.219,0.38
8207,0,51.0
8208,40.069,52.5
8209,29.219,4.5
8210,25.149,42.88
8211,30.269,12.11
8212,27.969,0.385
8213,22.6341,0.94
8214,27.969,41.0
8215,28.719,17.0
8216,29.219,47.0
8217,29.219,31.0
8218,27.969,0.35
8219,40.069
8220,29.219,5.99
8221,28.719,3.9
8222,29.219,8.8222
8223,22.6351,2.25
8224,29.219,21.0
8225,27.969,0.75
8226,40.069,16.9999
8227,27.969,2.85
8228,27.969,17.799
8229,27.969,42.0
8230,29.219,0.99
8231,25.149,3.8
8232,28.719,39.74
8233,29.219,1.45
8234,29.219,1.15
8235,40.069,7.25
8236,29.219,1.75
8237,28.719,1.2
8238,29.219,0.69
8239,40.069,3.4
8240,29.219
8241,27.969,41.0
8242,28.719,55.0
8243,25.41,1.15
8244,40.069,3.5
8245,36.569,1.35
8246,30.619,30.0
8247,28.719,8.25
8248,28.419,0.969
8249,22.6341,0.32
8250,29.219,42.69
8251,29.219,9.9
8252,29.719,2.88
8253,40.069,4.9999
8254,25.41,1.75
8255,22.6341,2.0
8256,22.6341
8257,25.41,21.5
8258,25.149,3.91
8259,25.149,32.5
8260,25.149,0.35
8261,27.969,31.51
8262,30.619,0.0
8263,27.969,3.7
8264,27.969,3.45
8265,25.149,53.0
8266,29.219,48.0
8267,27.969,39.5
8268,25.41,47.69
8269,29.219,15.89
8270,29.219,2.2
8271,25.41,2.9876
8272,27.969,1.85
8273,29.219,4.149
8274,40.069
8275,28.719,11.0
8276,27.969,39.0
8277,25.41,37.0
8278,29.719,21.840799681190223
8279,27.969,2.0
8280,29.719,5.57
8281,25.41
8282,29.219
8283,29.219,4.7
8284,36.569,0.7499
8285,25.41,2.1
8286,25.41,0.0042
8287,29.219,18.0
8288,27.969
8289,30.269
8290,27.969
8291,25.41
8292,27.969
8293,25.41,3.9
8294,25.41,0.52
8295,40.069,149.8
8296,40.069,2.07
8297,30.619,1.0
8298,27.969,1.5
8299,27.969,0.49
8300,36.569
8301,27.969,46.8
8302,27.969,0.5
8303,29.219
8304,27.969,6.88
8305,22.6341
8306,27.969
8307,22.6341,0.66
8308,27.969
8309,27.969,36.0
8310,20.1192,39.8
8311,27.969,38.0
8312,29.719
8313,27.969,9.99
8314,29.719
8315,28.719
8316,40.069
8317,28.719,0.55
8318,30.619
8319,29.219,39.75
8320,27.969,5.9
8321,20.1192,39.0
8322,29.719,14.0
8323,40.069,5.9
8324,27.969,14.0
8325,27.969,40.47596
8326,25.15
8327,29.219
8328,27.969,37.0
8329,28.419,44.5
8330,29.219,15.78
8331,27.969
8332,29.219,7.77
8333,25.90347
8334,25.149,3.3
8335,25.149,13.25
8336,22.6341,6.52
8337,25.149,13.88
8338,25.149,1.0
8339,25.41,6.9
8340,25.41
8341,27.969,0.51
8342,25.149,0.99
8343,25.90347,23.9
8344,25.149,0.48
8345,27.969,0.299
8346,25.149,0.66
8347,27.969,0.299
8348,20.1192,0.399
8349,25.41,0.49
8350,25.90347,0.99
8351,25.149,55.0
8352,27.969,3.2
8353,25.41
8354,25.149,33.42
8355,27.969,1.0
8356,25.149
8357,27.969,2.1
8358,22.6341,17.85
8359,25.149,0.16
8360,25.149,0.31
8361,25.149,8.0
8362,29.719,57.69
8363,25.90347,2.5
8364,27.969,0.36
8365,27.969
8366,25.149,39.5
8367,25.149,41.8
8368,27.969,3.0
8369,25.149,0.58
8370,29.719,5.0
8371,20.1192,4.1
8372,27.969,1.2
8373,25.149,1.5
8374,25.149,2.299
8375,25.149,5.0
8376,25.149,0.47
8377,27.969,4.0
8378,27.969,5.5
8379,25.41,5.0
8380,25.41,2.24
8381,27.969,39.49
8382,25.149,8.0
8383,35.9,6.2
8384,25.149,0.48
8385,25.149,0.65
8386,25.90347,45.0
8387,25.41,0.24
8388,25.149,8.8
8389,27.969,52.5
8390,25.41,9.62
8391,25.90347,77.0
8392,25.41,3.85
8393,25.149
8394,25.149,10.0
8395,27.969,23.9
8396,27.969,18.95
8397,25.149,41.0
8398,25.41,27.75
8399,27.969,8.5
8400,25.149,19.99
8401,25.41,8.5
8402,29.219,8.99
8403,25.41,27.8
8404,25.41,7.1
8405,44.0,23.0
8406,25.41,25.0
8407,27.969,42.069
8408,25.149,2.5
8409,25.149
8410,25.41,45.0
8411,25.41,40.0
8412,25.149,1.25
8413,25.90347,2.4998
8414,29.719,1.4
8415,25.90347,11.5
8416,25.149,1.0
8417,27.969,42.0
8418,25.149,0.99
8419,25.149,0.88
8420,25.90347,7.07
8421,25.90347,13.0
8422,25.149,1.25
8423,27.969,0.5
8424,27.969,1.65
8425,25.149,1.0
8426,27.969,6.25
8427,27.969,0.96
8428,25.149,42.8
8429,25.41,12.5
8430,25.149,46.99
8431,25.149,0.5
8432,25.149,0.96
8433,25.90347,5.1
8434,29.219,6.0
8435,27.969,0.66
8436,25.41,6.3
8437,27.969,3.28
8438,25.149,1.0
8439,25.149,5.6789
8440,29.219,0.545
8441,25.149,7.4
8442,25.149,15.169
8443,29.219,4.4
8444,27.969,43.0
8445,27.969,31.5
8446,27.969,39.4269
8447,27.969,29.0
8448,40.069
8449,27.969,1.49
8450,25.41
8451,25.41
8452,27.969,44.0
8453,25.41
8454,25.149
8455,28.719
8456,27.969,15.8
8457,36.569
8458,25.41,49.8
8459,25.41,0.348
8460,25.41,0.34
8461,40.069,88.88
8462,25.41,44.99
8463,30.269,3.33
8464,25.41
8465,40.069,17.0
8466,27.969,39.49
8467,30.619,2.986
8468,29.219,44.0
8469,28.719,3.8
8470,27.969,47.5
8471,22.6341,1.5
8472,40.069,2.5
8473,27.969,5.59
8474,28.719,1.5
8475,29.219,0.88
8476,40.069,11.9
8477,25.41,10.0
8478,36.569,8.88
8479,27.969,1.95
8480,30.269,24.0
8481,27.969,15.0
8482,40.069,3.0
8483,25.90347,9.0
8484,29.219,52.5
8485,29.219,1.4
8486,27.969,1.55
8487,29.719,44.45
8488,29.219,0.85
8489,22.6341,5.4
8490,36.569
8491,29.219,0.48
8492,27.969,6.83
8493,29.219,36.0
8494,22.6341,43.25
8495,25.41,15.0
8496,30.619,0.55
8497,36.569,0.49
8498,20.1192,36.55
8499,29.219,2.25
8500,27.969,1.99
8501,27.969
8502,29.219
8503,29.219,33.0
8504,25.149,0.39
8505,28.419,15.75
8506,25.41,6.38
8507,36.569
8508,29.219,18.0
8509,20.1192,6.94
8510,29.219,1.94
8511,28.719,1.9
8512,27.969,49.69
8513,25.149,1.065
8514,27.969,0.45
8515,25.41,14.0
8516,25.41,0.65
8517,27.969,0.92
8518,27.969,0.75
8519,25.41,13.0
8520,25.41,8.9
8521,25.41,2.3
8522,25.90347,75.0
8523,25.149,28.0
8524,20.1192,3.45
8525,25.41,0.57
8526,27.969,1.25
8527,78.0,30.0
8528,20.1192,32.8
8529,25.41,0.65
8530,25.41,42.99
8531,25.41,0.5399
8532,29.719,29.0
8533,25.149,7.0
8534,25.41,46.0
8535,25.149,30.0
8536,25.41,8.92
8537,29.719
8538,25.41,42.5
8539,25.41,10.0
8540,25.149,48.0
8541,25.41,0.35
8542,25.41,0.25
8543,25.41,15.0
8544,25.41,2.0
8545,27.969,0.28
8546,25.149,0.6
8547,25.149,0.72
8548,25.41,3.4
8549,27.969,0.4
8550,25.41,0.63
8551,25.149,0.4
8552,25.90347,95.0
8553,25.41,1.403436928702011
8554,25.149,33.0
8555,25.149,44.0
8556,25.149,0.895
8557,25.41,4.0
8558,25.149,0.3
8559,25.149
8560,25.149,78.0
8561,27.969,0.2
8562,25.149,0.46
8563,25.149,12.9999
8564,27.969,0.8
8565,25.149,7.1
8566,24.001,33.58
8567,25.41,2.1
8568,25.41,0.2
8569,27.969,0.26
8570,25.149,2.15
8571,25.149,0.267
8572,25.149,0.5
8573,25.149,13.5
8574,25.149,5.5
8575,25.41,0.35
8576,25.41,30.0
8577,25.149,5.5
8578,27.969,54.99
8579,25.41,2.0
8580,25.90347,298.0
8581,25.149,0.9969
8582,27.969,0.42
8583,25.149,6.5
8584,25.41,4.0
8585,25.90347,696.969
8586,27.969,37.0
8587,25.149,3.69
8588,27.969,36.5
8589,29.219,0.5
8590,25.15,33.0
8591,25.41,0.333
8592,25.149,0.0
8593,25.149,0.69
8594,25.41,9.0
8595,25.149,25.0
8596,20.1192,5.05
8597,25.149,19.9
8598,25.149,43.0
8599,25.149,48.0
8600,25.149,0.5555
8601,25.149,8.601
8602,25.90347,0.8618954248366013
8603,27.969,12.0
8604,22.6341,5.99
8605,42.0,35.982
8606,25.41,1.19
8607,25.41,1.29
8608,25.41,38.0
8609,22.6341,0.5
8610,22.6341,4.298
8611,27.969,3.3
8612,25.41,24.0
8613,25.41,33.888
8614,25.149,1.1
8615,29.219,0.69
8616,25.149,25.6
8617,25.41,1.95
8618,25.149,0.55
8619,25.149,2.99
8620,25.149,5.0
8621,20.1192,0.48
8622,25.41,42.9
8623,25.41,0.35
8624,25.41,48.0
8625,27.969,50.22
8626,25.149,2.982891231964484
8627,25.90347,148.0
8628,27.969,0.5
8629,27.969,0.65
8630,25.41,28.25164873307879
8631,27.969,0.395
8632,25.149,3.8
8633,25.41
8634,20.1192,1.88
8635,25.149,1.5
8636,25.90347,2.0
8637,25.149,7.0
8638,20.1192,5.0
8639,25.149,2.0
8640,80.0,26.0
8641,25.149,0.74
8642,25.90347,55.0
8643,25.41,3.8
8644,25.15,3.5744092308936795
8645,25.149,40.0
8646,25.149,0.55
8647,25.149,2.7
8648,27.969,1.99
8649,27.969,3.49
8650,25.41
8651,25.149,0.7
8652,25.149,1.2
8653,27.969,8.45
8654,25.41,1.9
8655,25.90347,21.9
8656,27.969,7.5
8657,25.149,0.6
8658,25.149,47.899
8659,25.41,1.2
8660,25.149,48.0
8661,25.90347,10.0
8662,25.149,0.33
8663,25.90347,3.12
8664,25.41,6.3
8665,25.149,0.2499
8666,22.6341,3.0
8667,27.969,1.4
8668,25.149,3.0
8669,25.149,4.37
8670,20.1192,8.5
8671,27.969,60.0
8672,25.41,0.5
8673,27.969,21.99
8674,25.41,3.0
8675,25.41,57.0
8676,25.149,1.83
8677,27.969,0.5
8678,27.969,0.5
8679,25.149,7.0
8680,29.719,2.99
8681,27.969,1.8
8682,25.41,0.99
8683,25.149,32.0
8684,25.41,1.5
8685,27.969,0.75
8686,25.90347
8687,25.41,41.825950410355176
8688,25.41,3.75
8689,25.41,2.78
8690,25.41,6.0
8691,25.149,0.9
8692,25.149,0.5
8693,50.0,0.88
8694,25.41,1.35
8695,27.969,1.25
8696,27.969,0.65
8697,27.969,38.8
8698,25.149,0.75
8699,25.90347,99.0
8700,27.969,39.0
8701,25.41,0.5
8702,25.41,5.99
8703,25.90347,2.2
8704,27.969,1.49
8705,45.69,44.69
8706,22.6341,0.5
8707,25.41,2.5
8708,25.41,0.57
8709,25.149,3.8999
8710,25.41,33.0
8711,25.149,4.0
8712,22.6341,0.63
8713,25.41,0.3444
8714,25.149,9.0
8715,25.149,0.3999
8716,25.41,1.5
8717,29.719,6.3
8718,25.90347,1.5
8719,27.969,3.698
8720,25.149,3.4999
8721,20.1192,3.49
8722,25.149,18.0
8723,25.41,25.9
8724,25.149,0.4
8725,27.969,1.5
8726,25.149,25.0
8727,25.149,2.0
8728,22.51,14.9
8729,27.969,0.24
8730,29.719,9.0
8731,25.149,0.45
8732,25.90347,58.0
8733,25.41,32.0
8734,27.969,2.0
8735,25.149,15.5
8736,25.149,10.0
8737,25.149,0.75
8738,25.149,0.23
8739,22.6341,0.75
8740,27.969,19.5559
8741,25.149,7.0
8742,25.41
8743,25.149,46.0
8744,20.1192,13.88
8745,22.6341,0.7
8746,25.90347,14.99
8747,27.969,5.97
8748,25.41,5.55
8749,27.969,1.3263287181777579
8750,25.149,8.5
8751,25.41,31.99
8752,20.1192,3.39
8753,25.90347,0.93
8754,25.149,17.8
8755,29.719,0.35
8756,25.149,0.39
8757,25.149
8758,25.149
8759,25.90347
8760,27.969,27.5
8761,25.41,6.5
8762,25.149,20.0
8763,25.41,15.6917
8764,25.41,39.0
8765,25.149,4.8
8766,25.149,40.0
8767,22.6351,24.5
8768,25.41,15.0
8769,22.6351,0.199
8770,27.969,0.249
8771,25.41,0.199
8772,25.149,13.0
8773,25.41,48.0
8774,25.41,46.0
8775,25.149,0.499
8776,25.149,13.99
8777,29.219,6.99
8778,25.41,40.0
8779,29.219,0.499
8780,27.969,1.6899
8781,25.149,0.7
8782,25.90347,98.0
8783,25.41,32.7
8784,25.41,0.45
8785,27.969,51.0
8786,25.149,0.75
8787,25.41,0.5
8788,22.6341,14.8
8789,25.149,6.969
8790,25.149,0.55
8791,25.149,0.75
8792,25.41,40.6
8793,25.149,0.45
8794,25.149,35.0
8795,25.149,2.01
8796,27.969,14.99
8797,29.719,0.5
8798,27.969,0.75
8799,27.969,1.0
8800,25.149,3.33
8801,27.969,1.95
8802,22.6351,42.69
8803,27.969,13.55
8804,25.149,0.55
8805,25.41,30.0
8806,27.969,3.0
8807,27.969,1.6
8808,25.41,0.15
8809,27.969,1.0
8810,25.41,0.75
8811,25.90347
8812,27.969,0.9
8813,27.969
8814,25.90347
8815,27.969
8816,25.41,1.75
8817,25.90347
8818,25.41,1.49
8819,27.969,0.35
8820,25.149,1.888
8821,27.969,0.64
8822,25.149
8823,25.149,2.0
8824,25.90347
8825,25.41
8826,25.41,43.5
8827,23.89155,99.0
8828,27.969,36.8
8829,27.969,6.49
8830,25.41,23.0
8831,27.969,0.49
8832,25.41,15.0
8833,25.41,0.425
8834,22.6341,9.0
8835,25.149,0.45
8836,25.149
8837,25.149,3.0
8838,25.149,0.21
8839,25.15,0.242
8840,25.149,59.75
8841,27.969,3.75
8842,25.149,4.5
8843,27.969,4.5
8844,25.149
8845,25.149
8846,27.969,39.9
8847,25.149,6.9689
8848,22.6351
8849,25.41,42.5
8850,27.969,51.75
8851,25.149,9.39
8852,25.149,0.75
8853,25.149,0.24
8854,25.149,20.0
8855,27.969,0.155
8856,25.149,5.5
8857,25.90347,1.3
8858,25.41,12.65
8859,22.6341,43.5
8860,25.149,0.68
8861,25.90347
8862,27.969,40.0
8863,27.969,35.0
8864,22.6341,0.38
8865,25.41,2.5
8866,25.41,4.88
8867,25.41,31.6
8868,27.969,0.35
8869,25.41,0.5
8870,25.149,1.9
8871,25.41,0.5
8872,25.41,0.39
8873,25.90347,10.25
8874,25.41,77.0
8875,22.51,43.9
8876,27.969,0.49099645648656653
8877,25.90347,425.0
8878,25.149
8879,25.149,45.0
8880,20.1192,45.1
8881,25.41,49.8
8882,25.41,0.2
8883,25.41,41.0
8884,25.149,0.43
8885,25.149,0.324
8886,25.149,9.5
8887,80.0,2.5
8888,25.149,8.888
8889,25.149,96.969
8890,25.90347,9.99
8891,25.149,2.75
8892,25.149,0.3
8893,25.41,40.0
8894,25.149,4.35
8895,22.6351,0.4
8896,27.969,0.18
8897,20.1192,14.2
8898,25.149,1.842
8899,25.149
8900,25.149,0.9511877529473869
8901,25.149,40.0
8902,25.149,0.6
8903,25.41,37.5
8904,25.149,1.75
8905,25.149,0.54
8906,25.149,0.42
8907,25.149,1.95
8908,25.41,0.36
8909,25.149,1.489
8910,25.149,9.0
8911,27.969,24.88
8912,27.969,37.77
8913,25.149,5.0
8914,0.01,0.42
8915,25.149
8916,25.41,54.0
8917,25.149,21.0
8918,25.15,12.99
8919,25.149,8.31264524790519
8920,25.149,0.4
8921,25.90347,5.0
8922,22.51,6.0
8923,25.41,0.138915
8924,25.149,1.95
8925,27.969,37.5
8926,25.149,18.0
8927,25.90347,1.25
8928,25.149,64.95
8929,22.6341,9.99
8930,25.149,2.75
8931,25.149,1.5
8932,25.149,0.45
8933,25.149,5.1
8934,27.969,35.2
8935,27.969,15.0
8936,33.0,15.0
8937,25.149,14.69
8938,27.969,3.2
8939,25.41,8.96
8940,27.969,22.5
8941,25.90347,1.23
8942,25.41,21.49
8943,27.969,44.0
8944,25.149,0.69
8945,25.41,0.12
8946,20.1192,37.0
8947,25.41,1.39
8948,25.90347,89.0
8949,25.149
8950,25.149
8951,27.969,1.89
8952,27.969,0.89
8953,22.6341,3.0
8954,25.149
8955,22.6351,1.91
8956,25.90347
8957,25.149,0.87
8958,29.719
8959,25.149
8960,25.149,50.0
8961,25.149
8962,25.41,9.7
8963,25.41
8964,25.149,1.5
8965,25.149,0.999
8966,25.41
8967,25.149,0.36
8968,25.41
8969,25.149,38.9
8970,25.90347,4.9
8971,25.41,26.9
8972,25.149,50.0
8973,25.149,0.19
8974,25.149,0.89
8975,25.41,42.0
8976,25.90347,0.5
8977,25.90347
8978,25.41
8979,25.41
8980,27.969
8981,25.41
8982,27.969
8983,25.149
8984,27.969
8985,27.969
8986,25.90347
8987,25.149,17.0
8988,22.6341,1.99
8989,25.41,4.0
8990,25.41,13.9
8991,25.149,8.0
8992,25.90347,0.75
8993,25.149,17.99
8994,25.149,1.15
8995,25.41,0.22
8996,27.969,0.38
8997,25.41,21.5
8998,20.1192,73.37
8999,27.969,4.5
9000,22.6351
9001,25.149,3.5
9002,25.149,2.0
9003,25.149,1.98
9004,25.149,1.0
9005,29.219
9006,25.149,0.9
9007,27.969
9008,27.969,31.0
9009,27.969,40.0
9010,25.149,34.98
9011,25.41
9012,25.149,7.0
9013,29.219,0.8
9014,27.969,41.5
9015,20.1192,1.25
9016,22.51,15.88
9017,27.969,1.05
9018,25.41
9019,27.969,0.35
9020,25.41,4.45
9021,20.1192,19.69
9022,27.969,36.0
9023,25.41,0.5
9024,27.969,0.35
9025,27.969,7.2
9026,25.149,22.0
9027,25.41,0.5
9028,25.90347,1.9999
9029,25.149,0.496125
9030,25.149,0.455
9031,25.41,1.0
9032,25.90347,0.001
9033,25.149,0.15
9034,25.149,6.98
9035,29.719,28.0
9036,27.969,39.0
9037,25.41,9.95
9038,25.149,18.75
9039,25.149,85.0
9040,25.149,24.0
9041,25.41,14.0
9042,25.149,13.6789
9043,25.149,27.0
9044,25.149,7.6
9045,27.969,17.49
9046,25.41,37.9
9047,27.969,48.0
9048,27.969,25.0
9049,25.41,14.2
9050,22.51,7.99
9051,27.969,3.9
9052,25.41,7.99
9053,27.969,16.399
9054,25.41,0.3499
9055,25.90347,6.0
9056,25.41,4.49
9057,25.90347,0.85
9058,28.719,52.0
9059,25.149
9060,25.149,0.8
9061,25.41
9062,27.969,45.0
9063,27.969
9064,25.149,3.65
9065,22.6351,43.34
9066,25.149
9067,27.969,8.88
9068,25.149
9069,25.149
9070,25.41,0.77
9071,25.149,1.11
9072,25.41,17.25
9073,25.149,6.0
9074,25.149,14.94
9075,27.969,6.75
9076,25.41,40.35
9077,25.41,3.999
9078,25.41,0.39
9079,25.149
9080,25.149,0.99
9081,27.969,1.09
9082,25.149,0.72
9083,27.969,0.38
9084,25.41,0.38
9085,25.149,0.25
9086,25.149
9087,25.41
9088,27.969
9089,25.90347
9090,25.41,38.0
9091,20.1192,9.0
9092,25.41,0.24
9093,20.1192,20.0
9094,25.41
9095,27.969,15.3
9096,25.149,0.6
9097,22.6341,0.3
9098,25.90347,25.0
9099,25.41,1.0
9100,25.149,1.7
9101,25.41,14.0
9102,25.149,0.9
9103,25.41,58.585
9104,25.149,12.5
9105,27.969,1.9999
9106,25.149,34.99
9107,25.41,3.99
9108,25.41,7.78
9109,27.969,39.88
9110,25.41,5.88
9111,27.969
9112,25.149,9.0
9113,25.149,0.33
9114,25.149,1.99
9115,25.41,1.25
9116,25.149,0.69
9117,20.1192,1.9
9118,25.149
9119,25.149,0.8
9120,25.41
9121,25.149
9122,25.149,0.339
9123,25.41,3.8
9124,25.149,10.0
9125,25.149,7.888
9126,27.969,28.5
9127,25.41,40.0
9128,27.969,32.89
9129,22.6341,0.36
9130,25.41,40.0
9131,27.969,1.042
9132,27.969,0.37
9133,27.969,3.2
9134,25.149,23.95
9135,25.149,30.0
9136,27.969,1.6
9137,25.149,2.05
9138,25.41,39.0
9139,25.41,0.24
9140,25.149,0.63
9141,27.969,0.35
9142,25.149,37.42
9143,22.51,43.0
9144,25.149,0.67
9145,25.41,0.35
9146,27.969,0.2
9147,27.969,2.0
9148,25.41,0.28
9149,25.149,23.45
9150,25.149,0.25
9151,25.41,15.5
9152,25.149,36.85
9153,25.90347,8.1
9154,25.149,0.5
9155,25.41,23.0
9156,25.41,0.2
9157,25.41,3.5
9158,22.51,0.47
9159,27.969,50.0
9160,25.41,1.0
9161,25.149,2.3799775659001683
9162,25.149,1.0
9163,25.41,0.28
9164,25.41,0.62
9165,25.90347,10.0
9166,25.90347,48.0
9167,25.41,0.35
9168,27.969,0.35
9169,27.969,1.99
9170,27.969,32.99
9171,25.41,0.4699
9172,25.149,42.99
9173,25.149,8.0
9174,25.149,1.1
9175,25.149,13.0
9176,25.41,2.2
9177,27.969,12.0
9178,22.6341,7.85
9179,27.969,35.9
9180,25.41,0.6999
9181,25.41,0.75
9182,25.90347,75.0
9183,25.149,7.3
9184,25.149,0.399
9185,27.969,0.35
9186,25.41,4.0
9187,27.969,0.275
9188,25.90347,25.0
9189,27.969,32.99
9190,25.149,0.375
9191,25.41,1.9
9192,22.6341,0.17
9193,27.969,37.9
9194,25.41,4.45
9195,25.41
9196,20.1192,34.0
9197,25.41,14.58
9198,25.41,5e-10
9199,25.149,30.0
9200,22.51,0.47
9201,27.969,33.9
9202,25.149,31.126
9203,29.719,0.62
9204,27.969,0.06
9205,25.15,0.35379431072210066
9206,29.719,42.0
9207,25.41,99.0
9208,27.969,19.0
9209,25.149,0.54
9210,27.969,0.16
9211,29.719,0.45
9212,22.6341,47.69
9213,25.149,2.5
9214,25.41,50.5
9215,25.41
9216,25.41,0.2
9217,25.149
9218,30.619,2.0
9219,27.969,0.35
9220,25.41,4.0
9221,25.149
9222,27.969
9223,25.41
9224,25.90347
9225,20.1192
9226,36.569
9227,36.569
9228,25.41
9229,27.969
9230,27.969
9231,25.149,9.49
9232,27.969,0.289
9233,25.41,3.0
9234,25.41,1.11
9235,25.41,0.3299
9236,27.969,0.38
9237,27.969,6.9
9238,25.41,0.49
9239,25.149,16.4
9240,25.41,38.99
9241,25.149,7.23
9242,29.719,40.0
9243,25.41,0.37
9244,27.969,0.44
9245,25.149,0.25
9246,30.619,49.69
9247,25.41
9248,25.41,0.9
9249,40.069,19.99
9250,25.90347,9.98
9251,29.219,45.1
9252,25.149,26.0
9253,29.219,5.0
9254,25.41,8.4
9255,25.15,16.9
9256,29.719,5.95
9257,25.41,42.0
9258,25.41,18.5
9259,27.969,3.98
9260,29.219,29.0
9261,30.619,23.69
9262,25.41,8.5
9263,28.719,7.5
9264,25.41
9265,25.41,8.8
9266,25.41,7.2
9267,25.149,7.97
9268,36.569,25.0
9269,25.149,8.8102
9270,25.41,2.25
9271,28.719,2.7115780118453308
9272,22.6341,36.1
9273,25.41
9274,25.41,44.0
9275,25.41,0.35
9276,20.1192,0.69
9277,25.41,0.28
9278,25.41,0.75
9279,25.41,1.1
9280,29.219
9281,25.41
9282,22.6341,0.5
9283,25.41,0.9
9284,25.41,38.4999
9285,25.41,6.66
9286,27.969,0.75
9287,25.41,37.0
9288,25.41,0.5
9289,29.719,1.0
9290,27.969,0.459
9291,25.41,2.22
9292,25.149,0.5
9293,25.149,27.5
9294,22.6341,2.1
9295,25.41,5.49
9296,22.6341,0.876
9297,25.41,3.0
9298,27.969,0.5
9299,25.149,40.0
9300,25.149,27.0
9301,27.969,0.7
9302,25.41,50.0
9303,25.41,47.0
9304,25.149
9305,25.41,13.987
9306,25.41,5.25
9307,25.41,0.25
9308,25.41,0.3
9309,25.149,40.0
9310,36.569,7.98
9311,25.41,11.88
9312,25.149,1.5
9313,25.41,45.0
9314,22.6341,23.0
9315,25.149,18.0
9316,29.719,0.45
9317,25.41,20.0
9318,25.149,0.2
9319,25.149,0.5
9320,25.41,0.8
9321,28.719,0.2
9322,27.969,0.2
9323,29.219,3.1
9324,25.41,1.18
9325,25.41,47.99
9326,27.969,6.8686
9327,22.51,2.3
9328,25.41,3.0
9329,25.41,0.5
